	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
ARHGEF2	138	73	-6.792770851954819	0.02036
ARID4B	138	46	-0.16560868353203562	0.48475
ARID5B	138	62	1.134749851906525	0.62612
ARL4C	138	62	-16.66035560717356	2e-05
ARNT2	138	49	-4.004251294674363	0.16161
ARPP19	138	63	-5.7801178646638585	0.05293
ASAH1	138	52	-0.9354146105884689	0.40344
ASCC3	138	79	-17.25728580474724	1e-05
ATF1	138	93	-9.276800543377181	0.00085
ATF5	138	65	-3.7458193542138494	0.14171
ATF6	138	70	-0.8938449151286806	0.39601
ATG3	138	93	-4.335247109596886	0.0679
ATMIN	138	75	-5.702269801765944	0.04166
ATP11B	138	67	0.38919895692036244	0.54857
ATP1B1	138	56	-8.026935857023915	0.01676
ATP2C1	138	58	-2.592154224870627	0.24079
ATP5S	138	74	-4.651767984348599	0.07797
ATP6V0B	138	82	-17.455759005320175	1e-05
ATP6V1D	138	57	-4.570004301048588	0.11036
AURKA	138	87	-26.082146234054488	1e-05
AURKB	138	94	-22.268787136295117	1e-05
AXIN1	138	86	-0.8080760876888607	0.39831
B3GNT1	138	71	-17.279228895900133	1e-05
BACE2	138	81	-2.835882664297906	0.18313
BAD	138	37	-2.235522934364842	0.31635
BAG3	138	54	4.37425672255339	0.87312
BAMBI	138	80	-11.758038992347855	0.00014
BAX	138	66	5.218753858024164	0.93398
BCL2	138	85	-0.5888340953886012	0.42354
BCL7B	138	88	-14.902713458320761	1e-05
BDH1	138	77	-12.376510389025226	0.00012
BECN1	138	38	-1.5789638774269532	0.36236
BHLHE40	138	73	-15.168855892119941	2e-05
BID	138	68	-2.6205429500006376	0.22048
BIRC2	138	74	-5.572176163532228	0.04477
BIRC5	138	81	-25.59465068274067	1e-05
BLCAP	138	42	-6.024073538039007	0.08534
BLMH	138	81	-11.51713620683821	0.00018
BLVRA	138	39	-2.9984564212510776	0.25154
BMP4	138	59	-1.6944219814226973	0.32109
BNIP3	138	71	-2.863567337431129	0.19683
BNIP3L	138	52	0.46796827431845256	0.54639
BPHL	138	37	-0.6434709082284524	0.44819
BRCA1	138	94	-22.355737457909314	1e-05
BRP44	138	61	-4.981301598529215	0.08336
BTK	138	95	0.09005324462745619	0.51489
BUB1B	138	87	-18.350658031340892	1e-05
BZW2	138	104	2.80864854494705	0.84452
C2CD2	138	90	-3.0292443906202866	0.15393
C2CD2L	138	67	5.003219275008595	0.92718
C5	138	72	-20.484791493273	1e-05
CAB39	138	77	-4.479235855591418	0.0813
CALM3	138	80	-4.4998678018559675	0.07559
CALU	138	66	-16.383274491884876	1e-05
CAMSAP2	138	62	7.631841832417681	0.98196
CANT1	138	70	1.126537441812545	0.63242
CAPN1	138	73	-0.6936979183528953	0.41699
CASC3	138	62	-11.266276021761604	0.00128
CASK	138	53	-12.126892482077027	0.00121
CASP10	138	77	8.18315872166603	0.99391
CASP2	138	84	-13.03067441058724	1e-05
CASP3	138	86	-5.758150957009629	0.03
CASP7	138	73	-13.98038792751266	6e-05
CAST	138	38	1.7717934673067215	0.64863
CAT	138	55	-3.515876549957987	0.17749
CBLB	138	48	1.9332671077060752	0.68409
CBR1	138	80	-9.501601172584344	0.00141
CBR3	138	81	-16.460684316600453	1e-05
CCDC85B	138	69	-0.9678682842382423	0.38699
CCDC86	138	67	-12.139202224688068	0.00023
CCDC90A	138	90	-8.247613754954937	0.00301
CCDC92	138	53	0.6394557842628678	0.56739
CCL2	138	77	-18.37637111993306	1e-05
CCNA1	138	80	-5.208389279748973	0.04863
CCNA2	138	95	-24.80795142797978	1e-05
CCNB1	138	79	-19.223725941007658	1e-05
CCNB2	138	67	-2.2484709673227687	0.25823
CCND1	138	76	-24.686377554641744	1e-05
CCND3	138	70	-16.809489470532693	1e-05
CCNE2	138	95	-16.746185901113797	1e-05
CCNF	138	104	-18.060200358077065	1e-05
CCNH	138	84	-8.04401620990645	0.00476
CCP110	138	85	-15.517598457602453	1e-05
CD320	138	92	-15.891287976113365	1e-05
CD40	138	56	4.6568161767727085	0.89313
CD44	138	55	-2.2661399275930467	0.27448
CD58	138	77	-6.073229880260099	0.03057
CD97	138	82	-2.9977650054972336	0.16982
CDC20	138	87	-10.018490902081494	0.0006
CDC25A	138	99	-23.73686024380885	1e-05
CDC25B	138	49	2.7674078530647606	0.75532
CDC42	138	70	-5.378081922765851	0.0554
CDC45	138	98	-11.55944382802401	1e-05
CDCA4	138	96	-20.970711599078353	1e-05
CDH3	138	70	-0.09378583522333363	0.49072
CDK1	138	101	-22.746121712581086	1e-05
CDK19	138	58	-1.290351114510489	0.36208
CDK2	138	81	-27.550608917347176	1e-05
CDK4	138	70	-17.24515806749718	1e-05
CDK5R1	138	76	-16.559275186254265	1e-05
CDK6	138	86	-15.259298565317053	1e-05
CDK7	138	57	-0.40712240562106156	0.45887
CDKN1A	138	47	-2.7848334266960717	0.24957
CDKN1B	138	70	1.085388898711898	0.62802
CDKN2A	138	62	4.945517339911536	0.916
CEBPA	138	60	-2.2755383952281227	0.26555
CEBPD	138	63	-6.383272213623484	0.03775
CEBPZ	138	81	-4.516577657669935	0.07527
CENPE	138	96	-22.650312135290193	1e-05
CEP57	138	67	-2.235843182763173	0.25949
CERK	138	84	-0.5192986935701716	0.43491
CETN3	138	107	-15.055254155729743	1e-05
CFLAR	138	67	6.41305222077921	0.96836
CGRRF1	138	82	-3.4249796218885877	0.13692
CHAC1	138	83	-2.1309228780921075	0.24427
CHEK1	138	107	-20.36485908985553	1e-05
CHEK2	138	103	-20.614628041236532	1e-05
CHERP	138	92	-21.23932512152422	1e-05
CHIC2	138	82	-12.783682798640175	3e-05
CHMP4A	138	36	0.5193965620078171	0.54286
CHMP6	138	84	-8.81484019246223	0.00239
CHN1	138	77	-5.148858991828439	0.05446
CHP	138	70	2.657842503394779	0.78361
CIAPIN1	138	94	-7.489797607047623	0.00493
CIRBP	138	47	-4.578582499246156	0.13572
CISD1	138	71	-4.38541886128212	0.09587
CLIC4	138	50	-14.102503517642944	0.00036
CLPX	138	81	-1.3233954698655512	0.33536
CLSTN1	138	42	-0.9344998261269363	0.41264
CLTB	138	63	-1.430216344881735	0.34255
CLTC	138	70	-2.046033007119686	0.2714
CNDP2	138	56	-6.011771235336996	0.05539
CNOT4	138	111	-2.3765764194954477	0.18706
CNPY3	138	55	4.831418874032649	0.89826
COASY	138	85	-12.390738859009685	1e-05
COG2	138	70	3.5329105404117964	0.85146
COG4	138	65	-2.1431429096422296	0.26793
COG7	138	62	4.938628148343018	0.91574
COL1A1	138	64	-3.3430531480595187	0.17096
COL4A1	138	49	-0.572442285789556	0.4437
COPB2	138	50	-12.015082349651902	0.00167
COPS7A	138	76	-12.808364238350903	4e-05
CORO1A	138	70	-5.965551561760998	0.03863
CPNE3	138	54	-0.7997208273339784	0.41589
CPSF4	138	67	-11.846543674381152	0.00032
CREB1	138	59	-1.9704225695913289	0.2933
CREG1	138	35	5.490229098015066	0.87522
CRELD2	138	64	-5.033486528775067	0.07839
CRK	138	44	5.329802423312862	0.89429
CRKL	138	79	0.5196911298170976	0.5638
CRTAP	138	57	1.90468345594805	0.69674
CRYZ	138	82	-6.89824336835128	0.01391
CSK	138	75	0.2634532367593858	0.53379
CSNK1A1	138	70	-1.853689316619265	0.29106
CSNK1E	138	53	2.857643366404409	0.77166
CSNK2A2	138	55	-3.9210152006589984	0.15141
CSRP1	138	55	-0.8685051578588169	0.40964
CTNNAL1	138	87	-12.987930339390836	2e-05
CTNND1	138	39	2.626400889480027	0.72076
CTSD	138	27	0.8087654756840846	0.55789
CTSL1	138	63	-7.919458472795727	0.01386
CTTN	138	69	-2.056330616160934	0.27093
CXCL2	138	78	-1.4707792594344506	0.32326
CXCR4	138	76	2.144256632859803	0.74764
CYB561	138	85	-1.0402417554546728	0.36734
CYCS	138	66	-8.098338723570068	0.01006
CYTH1	138	74	-6.948674004003561	0.01805
DAG1	138	61	-14.040626722395583	0.00019
DAXX	138	74	4.057925355518742	0.89264
DCK	138	102	-14.054469555501832	1e-05
DCTD	138	55	-4.819698501311729	0.10329
DCUN1D4	138	82	-8.550138327379408	0.00339
DDB2	138	61	-14.080263397958385	0.00019
DDIT4	138	48	-17.516735131006282	5e-05
DDR1	138	37	-1.3158899311006258	0.39061
DDX10	138	72	-12.054420299440368	0.00016
DDX42	138	79	-1.1271240382693268	0.3597
DECR1	138	38	-10.873991079775994	0.01087
DENND2D	138	90	-0.17373876493378598	0.47699
DERA	138	52	-3.491094735889051	0.18369
DFFA	138	71	-2.4899517885031015	0.22914
DFFB	138	70	-6.5296033954037345	0.02652
DHDDS	138	60	0.33785341533489105	0.53435
DHRS7	138	54	0.7192536979810998	0.57474
DHX29	138	98	-9.965411757016163	0.00032
DLD	138	73	-1.401183215376113	0.33448
DMTF1	138	102	0.2607978637965646	0.53728
DNAJA3	138	29	1.7093859580483506	0.63132
DNAJB1	138	87	-10.774492640720041	0.00021
DNAJB2	138	51	2.622266395650803	0.74953
DNAJB6	138	53	1.7743329949906574	0.67917
DNAJC15	138	100	-0.8149968025014931	0.38722
DNM1	138	47	-12.599251573889836	0.00179
DNM1L	138	57	0.5224479424225505	0.5575
DNMT1	138	82	-15.558212476953543	2e-05
DNMT3A	138	75	1.411656146937383	0.66805
DNTTIP2	138	85	-11.56570279443264	4e-05
DPH2	138	98	-18.167078877678122	1e-05
DRAP1	138	43	2.331309542120053	0.70735
DSG2	138	61	-1.2593448453004292	0.36088
DUSP11	138	44	-3.5884591619168846	0.19745
DUSP14	138	58	-10.351307444652358	0.00333
DUSP22	138	61	-0.7981261695900369	0.40927
DUSP3	138	58	-3.684236585719737	0.15852
DUSP4	138	62	-13.390917630275652	0.00017
DUSP6	138	66	-11.674700690921131	0.00065
DYNLT3	138	53	1.2083215747896523	0.6244
DYRK3	138	56	-5.963991311749085	0.05683
E2F2	138	119	-5.853246666637644	0.01096
EAPP	138	90	2.417839000453446	0.79572
EBNA1BP2	138	93	-13.41787871684024	1e-05
EBP	138	77	-10.36874049686894	0.00075
ECD	138	85	-5.527705616397511	0.03535
ECH1	138	44	-6.272390253993558	0.07088
EDEM1	138	70	3.0493932595732955	0.816
EDN1	138	68	-12.766919304620249	0.00027
EED	138	96	-18.383045979516936	1e-05
EGF	138	67	2.424533311883247	0.76343
EGFR	138	53	-3.237618639627468	0.19986
EGR1	138	75	-1.6829136245748917	0.30509
EIF4EBP1	138	89	-21.10747395953132	1e-05
EIF4G1	138	81	-14.598424819553776	1e-05
EIF5	138	93	-7.1849976549164465	0.00691
ELAC2	138	71	-6.849274254390153	0.02142
ELAVL1	138	79	-14.372515660806124	3e-05
ELOVL6	138	65	-5.032851703042034	0.0757
EML3	138	64	-0.5375529423652649	0.44221
ENOPH1	138	85	-6.142096058881129	0.02213
ENOSF1	138	81	-13.82084237930986	3e-05
EPB41L2	138	81	-14.251009644079783	2e-05
EPHA3	138	93	5.142665673743783	0.96105
EPHB2	138	97	-1.7740486588516353	0.26531
EPN2	138	65	-4.27659486158694	0.11096
EPRS	138	82	-11.961276793098397	6e-05
ERBB2	138	48	-0.40608426705925205	0.46145
ERBB3	138	70	-2.028920959229524	0.27309
ERO1L	138	78	-15.719547835971293	1e-05
ETFB	138	66	-8.786349097358595	0.00588
ETS1	138	83	-1.2479289112954177	0.34271
ETV1	138	75	-16.525372444497663	1e-05
EVL	138	70	-3.9592294057135593	0.11925
EXOSC4	138	74	-10.380976121882043	0.00098
EXT1	138	55	-2.2014153294194245	0.28013
EZH2	138	82	-25.033726263086393	1e-05
FAH	138	63	-7.009245438601526	0.02508
FAIM	138	70	3.7243654297672673	0.86466
FAM20B	138	82	-2.3552248952145716	0.22624
FAM57A	138	56	-6.128168116808399	0.05196
FAM63A	138	61	-1.3598735596325682	0.35036
FAM69A	138	50	4.105555046520986	0.85029
FAS	138	81	-8.639319253228976	0.00319
FASTKD5	138	82	-10.737279476745213	0.00039
FAT1	138	53	2.210952964195176	0.71882
FBXL12	138	70	6.142015480245079	0.96516
FBXO11	138	79	-8.690370370164969	0.00302
FBXO21	138	53	0.7814672961928905	0.58179
FBXO7	138	67	-3.9802838441115327	0.12588
FCHO1	138	73	0.397805318974362	0.54872
FDFT1	138	42	-2.132456720736934	0.31086
FEZ2	138	72	0.8463053774691481	0.60044
FGFR2	138	67	-1.7084552227862346	0.31149
FGFR4	138	61	-13.638382988457623	0.00024
FHL2	138	48	-4.8521956686881955	0.11805
FIS1	138	42	-8.656168449396462	0.02567
FKBP14	138	99	-16.87876916770505	1e-05
FKBP4	138	52	-3.202358542255294	0.20441
FOS	138	54	1.855444507055997	0.68858
FOSL1	138	77	-18.277833313560244	1e-05
FOXJ3	138	91	-3.8826305541838084	0.09411
FOXO3	138	49	-0.9707724466229063	0.40493
FOXO4	138	45	3.2555207252667255	0.78063
FPGS	138	64	-0.8581874450213698	0.40544
FRS2	138	78	-6.123006577910823	0.02846
FSD1	138	69	2.702236307937812	0.78907
FUT1	138	48	3.4798267455869274	0.80487
FYN	138	89	0.5092153731269559	0.56666
FZD1	138	60	-2.0764976716192063	0.28372
FZD7	138	69	0.5529705511621743	0.56513
G3BP1	138	93	-17.319567123985987	1e-05
GAA	138	51	-3.7945371320613637	0.16807
GABPB1	138	87	-19.19152696024899	1e-05
GADD45A	138	54	1.2659627099357034	0.63141
GADD45B	138	53	-3.0983068744380593	0.20996
GALE	138	56	1.1816597891562137	0.62554
GAPDH	138	44	-3.5607819234073466	0.19904
GATA2	138	83	-3.951500157133737	0.10055
GATA3	138	81	4.725863322217506	0.93506
GDPD5	138	51	0.5181552876070316	0.55449
GFOD1	138	110	2.824321384041948	0.85426
GFPT1	138	82	-10.785618173416475	0.00036
GHR	138	73	-0.30379993705265085	0.46391
GLI2	138	74	-7.547075235402041	0.01147
GLOD4	138	71	-0.9002282002998665	0.39341
GLRX	138	44	-1.2431250179118205	0.38452
GMNN	138	87	-19.22892825115894	1e-05
GNA11	138	81	-2.5193116939971483	0.21044
GNA15	138	77	0.6310343725614515	0.57618
GNAI1	138	94	1.2034976087023896	0.66262
GNAI2	138	63	-11.920009842311028	0.00045
GNAS	138	41	-3.1461023092029645	0.23695
GNB5	138	29	0.16134614230344704	0.51548
GNPDA1	138	51	2.0137037198221455	0.69718
GOLT1B	138	70	-10.723119228951647	0.00069
GPATCH8	138	94	-1.5725284300516882	0.29423
GPC1	138	60	-13.151560873088831	0.00023
GPER	138	85	0.6458298446526602	0.584
GPR56	138	57	2.7348232902607625	0.76992
GRB10	138	90	5.104256869872175	0.95736
GRB7	138	58	-1.201570931721967	0.37163
GRN	138	41	-3.1455568929743647	0.23698
GRWD1	138	95	-18.25009324053506	1e-05
GSTM2	138	80	-7.525834430701329	0.00861
GSTZ1	138	47	1.1747860064938975	0.61231
GTF2A2	138	75	-12.599586957802993	0.0001
GTF2E2	138	92	-6.439412194122001	0.01358
GTPBP8	138	62	2.051282811140929	0.71873
H2AFV	138	78	-11.66508665080253	0.00017
HADH	138	62	-11.284789553063517	0.00126
HAT1	138	89	-21.875026884864905	1e-05
HDAC2	138	89	-14.365783356900009	1e-05
HDAC6	138	41	0.5607696238635712	0.55205
HDGFRP3	138	96	-18.71639393660402	1e-05
HEATR1	138	79	-2.2536952387570963	0.23834
HEBP1	138	57	-2.0808806636487716	0.28849
HERC6	138	62	-0.07555607470393647	0.49268
HERPUD1	138	47	-2.939570286457361	0.23794
HES1	138	87	-7.786128482577479	0.00497
HIF1A	138	67	3.994991171988228	0.8775
HIST1H2BK	138	45	3.989546084059593	0.82864
HIST2H2BE	138	56	2.6376345166275397	0.76029
HK1	138	71	-8.29463825551873	0.00692
HLA-DMA	138	55	-5.662221956689879	0.06992
HLA-DRA	138	68	-2.2686322302050703	0.25241
HMG20B	138	48	0.714460929531393	0.57164
HMGA2	138	78	-16.537023827317164	1e-05
HMGCR	138	65	-1.350369689384578	0.3478
HMGCS1	138	49	2.4201867732041187	0.72703
HMOX1	138	56	-3.3964933344192136	0.18285
HN1L	138	81	-7.890302673383503	0.00629
HOMER2	138	83	-6.920215116684304	0.01253
HOOK2	138	75	0.03284516012188921	0.50569
HOXA10	138	95	-10.106165591936028	0.00019
HOXA5	138	69	-9.854596304336388	0.00212
HPRT1	138	87	-13.709761453085363	2e-05
HS2ST1	138	85	-9.086568821677474	0.00143
HSD17B10	138	56	-11.429046726651576	0.00146
HSD17B11	138	63	-3.9270637374117765	0.13406
HSPA1A	138	69	-5.450135136374208	0.05418
HSPA4	138	77	-2.7635071648112506	0.19457
HSPA8	138	68	-0.03896831679504406	0.4939
HSPB1	138	51	-2.286564139600326	0.28201
HSPD1	138	95	-5.90536943905046	0.02068
HTATSF1	138	69	-5.698452415880539	0.04683
HTRA1	138	68	5.687814395971846	0.95114
HYOU1	138	74	-3.2106779720451692	0.16363
IARS2	138	38	-5.230609406419235	0.12486
ICAM1	138	61	-4.153273373220042	0.12319
ICAM3	138	88	-19.029463081170714	1e-05
ICMT	138	91	-21.58555696305727	1e-05
ID2	138	100	-4.892798105642846	0.04172
IDE	138	101	-5.215977398907868	0.03213
IER3	138	56	-13.345958429749826	0.00027
IFNAR1	138	58	-0.24523383259856293	0.47259
IFRD2	138	83	-2.000467973183461	0.25771
IGF1R	138	63	3.2742657633118997	0.82271
IGF2BP2	138	80	-10.299655985301879	0.00067
IGF2R	138	34	-0.6313605861758819	0.44826
IGFBP3	138	77	-10.755921586528396	0.00053
IGHMBP2	138	100	-10.41957639197931	0.00013
IKBKAP	138	65	-0.4915336001195014	0.44275
IKBKB	138	51	-2.991702871174525	0.22448
IKBKE	138	64	1.1215484782712637	0.62813
IKZF1	138	73	3.3034553466854852	0.84227
IL13RA1	138	72	-8.109046116832888	0.00746
IL1B	138	69	1.5796032426758897	0.68172
IL4R	138	47	-0.34716995854059124	0.46673
ILK	138	52	-2.365829829416364	0.26992
INPP1	138	51	-16.817249959948477	6e-05
INPP4B	138	85	-0.5330938546731752	0.43075
INSIG1	138	52	-1.7611615847718145	0.32377
INTS3	138	78	0.6521475089854557	0.58363
IPO13	138	60	-0.5929252391594171	0.43265
IQGAP1	138	57	3.4465908466833244	0.82374
ISOC1	138	95	0.15864342625459735	0.52389
ITFG1	138	53	1.383996959633048	0.64128
ITGAE	138	54	-5.803790662438462	0.06724
ITGB1BP1	138	57	-3.659480541673542	0.16339
ITGB5	138	60	-12.717449735287989	0.0003
JMJD6	138	54	-0.5007762720208803	0.44774
JUN	138	53	3.1101330733181545	0.791
KAT6A	138	69	-6.748904652284041	0.02402
KAT6B	138	78	2.4355936594987666	0.78058
KCNK1	138	87	-2.243451937479995	0.22835
KCTD5	138	99	-17.487241784610276	1e-05
KDELR2	138	86	-8.309500036937523	0.00337
KDM3A	138	51	-0.05872659545444978	0.49558
KDM5A	138	56	3.6909667864509537	0.83872
KDM5B	138	60	3.832079233534068	0.85341
KEAP1	138	79	-10.588036138642385	0.0005
KIAA0100	138	75	0.13962555223402096	0.51832
KIAA0196	138	61	1.801797403675124	0.69136
KIAA0355	138	87	-4.436609175310266	0.06996
KIAA0494	138	32	-0.9530425142294415	0.42253
KIAA0528	138	46	3.2974450206729355	0.78695
KIAA0753	138	60	-0.833049342712255	0.40689
KIAA0907	138	59	3.622861872589319	0.83948
KIAA1033	138	44	0.5797881844395301	0.55316
KIAA1279	138	72	-3.558932540567849	0.14143
KIF14	138	104	-23.68538115135685	1e-05
KIF20A	138	77	-23.374259481733446	1e-05
KIF2C	138	62	-6.639889090151267	0.03319
KIF5C	138	88	-7.616840112944033	0.00567
KIT	138	61	4.055079817915602	0.8677
KLHDC2	138	40	0.49233594131726904	0.54442
KLHL21	138	101	2.6550471403943496	0.82939
KLHL9	138	72	5.462912854811991	0.94958
KTN1	138	63	2.1312787158566655	0.72736
LAGE3	138	78	-6.893663991682438	0.01569
LAMA3	138	51	-7.881525121127972	0.02407
LAP3	138	85	-4.475398701775954	0.071
LBR	138	95	-21.30007109300887	1e-05
LGALS8	138	53	6.494503513426648	0.95221
LGMN	138	59	-4.505035462089315	0.10844
LIG1	138	74	-29.999020458220475	1e-05
LIPA	138	56	3.29219307268796	0.81166
LOXL1	138	78	1.6872419621128367	0.70496
LPAR2	138	58	4.580510553095301	0.89232
LPGAT1	138	56	1.4366627154974176	0.6513
LRP10	138	59	-1.7865777114516077	0.31182
LRPAP1	138	78	-8.607899832104003	0.00356
LRRC16A	138	58	0.3656993484839703	0.53881
LRRC41	138	57	4.128000194878233	0.86679
LSM5	138	73	13.099482010161587	0.99997
LSM6	138	97	-20.375697147743654	1e-05
LSR	138	77	-1.960933873493411	0.27049
LYN	138	74	0.4390249720717482	0.55495
LYPLA1	138	80	-2.2312615393138806	0.23668
LYRM1	138	84	-6.315361515010194	0.02047
MACF1	138	47	2.907061218193654	0.76057
MALT1	138	75	-13.803035172536777	1e-05
MAMLD1	138	98	-0.46495268206007995	0.43401
MAN2B1	138	36	-5.827434797082371	0.10838
MAP2K5	138	57	-2.622149244326789	0.24083
MAP3K4	138	88	-22.45584060381993	1e-05
MAP4K4	138	76	-7.885266301503492	0.00775
MAP7	138	69	3.0439431001755106	0.81622
MAPK13	138	84	-2.1192503373494564	0.24627
MAPK1IP1L	138	74	-0.8102903264982528	0.40225
MAPK9	138	78	4.223276637040097	0.90727
MAPKAPK2	138	57	-1.157650457994407	0.37897
MAPKAPK3	138	85	-0.25708129838214083	0.46682
MAPKAPK5	138	106	-12.255558408401793	1e-05
MAST2	138	82	-6.717643015163977	0.0161
MAT2A	138	64	-0.10600079006501814	0.49085
MBNL1	138	71	-9.564954109164052	0.00242
MBNL2	138	58	1.979433207353537	0.7022
MBOAT7	138	49	-0.13907099244333332	0.48745
MBTPS1	138	63	1.9052029819197065	0.70557
MCM3	138	88	-28.254219814393792	1e-05
MCOLN1	138	95	3.131453442780386	0.86216
ME2	138	94	7.100456840573868	0.99191
MEF2C	138	90	6.23077146134935	0.98221
MELK	138	91	-19.225973866524324	1e-05
MEST	138	47	5.579759553091778	0.91104
METRN	138	56	-2.068092594163524	0.29032
MFSD10	138	94	-2.8901430416560547	0.16178
MICALL1	138	85	-8.530634013789504	0.00253
MIF	138	76	-8.160345197453115	0.00606
MKNK1	138	64	5.58125991001427	0.94183
MLEC	138	58	-16.422392311237257	3e-05
MLLT11	138	85	-12.958289131069645	1e-05
MMP1	138	75	2.2691538660370836	0.75755
MMP2	138	60	-1.8147216327176945	0.30828
MNAT1	138	102	-11.236510556382909	4e-05
MOK	138	94	-5.639764436243761	0.02689
MPZL1	138	56	-2.582320263836146	0.24505
MRPL12	138	85	-21.120884675472922	1e-05
MRPL19	138	98	-6.680593613111706	0.00953
MRPS16	138	58	-2.3055077718826924	0.26534
MRPS2	138	77	-6.533048026746605	0.0221
MSH6	138	98	-18.38563989838306	1e-05
MSRA	138	80	-4.50504184920885	0.07535
MTA1	138	75	-0.8244696848648613	0.40281
MTERFD1	138	87	-17.888600559511048	1e-05
MTF2	138	97	-14.025111845087421	1e-05
MTFR1	138	71	1.6801321208794846	0.6923
MTHFD2	138	96	-21.924552751909214	1e-05
MUC1	138	82	6.7327936715041705	0.98462
MVP	138	36	-2.1253788777499643	0.32283
MYBL2	138	94	-25.95853797629574	1e-05
MYC	138	67	-16.363491870521173	1e-05
MYCBP	138	85	-20.881563317317568	1e-05
MYCBP2	138	62	5.23826382231071	0.9276
MYL9	138	57	1.3564286847715603	0.64274
MYLK	138	90	-5.73057404153185	0.02698
MYO10	138	76	-10.46080359065346	0.00078
NARFL	138	71	-0.4673312146451293	0.44369
NCAPD2	138	81	-23.15322878715538	1e-05
NCK1	138	63	-4.3246549031513215	0.1118
NCK2	138	86	-5.825736255791368	0.02856
NCOA3	138	64	-2.751709278294616	0.21679
NENF	138	41	-4.627536182712518	0.14832
NET1	138	94	-8.42000571595199	0.00178
NFATC3	138	77	2.3565108396936507	0.76803
NFATC4	138	77	4.206660055670785	0.90501
NFE2L2	138	71	4.538656993861921	0.91203
NFIL3	138	71	-7.227490184725717	0.01622
NFKB2	138	48	1.8105665710320042	0.67329
NFKBIA	138	45	-2.6702099735048552	0.26259
NFKBIB	138	83	-6.622651429480588	0.01596
NFKBIE	138	57	3.2737773171334132	0.81123
NGRN	138	100	-10.629632521274567	9e-05
NIPSNAP1	138	32	6.667525386809963	0.90638
NISCH	138	36	4.7428204264630605	0.84335
NIT1	138	53	3.8163642707640633	0.83907
NMT1	138	74	-10.376045320404057	0.001
NNT	138	72	-6.348308909344504	0.02742
NOL3	138	44	-2.5295221042306695	0.27401
NOLC1	138	97	-18.502269752579696	1e-05
NOS3	138	52	-2.756912822953146	0.23752
NOSIP	138	73	0.8428349152657065	0.60115
NOTCH1	138	89	2.2043205497848013	0.76969
NPC1	138	55	-2.31104759973365	0.27042
NPDC1	138	38	-0.5462667296491225	0.44983
NPEPL1	138	42	-0.5045383444470564	0.4525
NPRL2	138	65	4.533640361744795	0.90288
NR1H2	138	68	1.182167851844683	0.63588
NR2F6	138	57	-1.4394921442712252	0.35021
NR3C1	138	90	-0.9717938803625324	0.3723
NRAS	138	93	-5.259169882914935	0.03552
NRIP1	138	71	1.4248114207505655	0.6651
NSDHL	138	63	6.146154151977307	0.95773
NT5DC2	138	70	-7.500903203015197	0.0138
NUCB2	138	45	-19.106486518485884	2e-05
NUDCD3	138	49	-4.369928571157824	0.14151
NUDT9	138	65	4.16847478482336	0.88386
NUP133	138	77	-2.3832755215546797	0.22868
NUP62	138	102	-19.88300869137827	1e-05
NUP85	138	48	12.351781963535998	0.99842
NUP88	138	92	-21.040217474019247	1e-05
NUP93	138	88	-21.074733257002382	1e-05
NUSAP1	138	58	-3.47317364307612	0.17278
NVL	138	63	3.061926461586596	0.80717
ORC1	138	64	4.709045272790302	0.90806
