	#_of_exp	#_of_exp(fc<0)	EG_score	empirical_pVal
ACTG1	78	36	-0.9142602273022251	0.40662
ACTG2	78	41	2.80206953737494	0.77552
ACTL6A	78	47	-0.15483792823089146	0.48208
ACTL6B	78	48	-5.0059494646578795	0.07422
ACTL7A	78	59	-5.032333122355323	0.05121
ACTL7B	78	48	-1.7943215690277399	0.30098
ACTL8	78	48	4.213801535008991	0.89009
ACTN1	78	37	-7.657513726295846	0.02639
ACTN2	78	41	-8.624975839605094	0.01129
ACTN3	78	44	-2.2039002486090378	0.26724
ACTN4	78	22	-7.144265784925253	0.08488
ACTR10	78	26	3.611308433433575	0.78096
ACTR1A	78	40	-9.472204817239135	0.00705
ACTR1B	78	29	-2.0826052361149614	0.31416
ACTR2	78	49	-16.954594106611037	1e-05
ACTR3	78	49	-3.837997362333372	0.12969
ACTR3B	78	32	-13.339804261169487	0.00156
ACTR5	78	54	-0.7618226160443354	0.40581
ACTR6	78	29	-10.056914581641607	0.01481
ACTR8	78	37	-2.7566478457375507	0.23746
ACVR1	78	34	-1.8189314861689225	0.32672
ACVR1B	78	48	-10.703643668380828	0.00116
ACVR2A	78	45	-1.7775440904546673	0.30603
ACVR2B	78	43	7.535432264507844	0.97991
ACVRL1	78	45	-1.461402371936033	0.33863
ACYP1	78	43	-20.402863042822833	1e-05
ACYP2	78	34	0.6671523679307249	0.56547
ADA	78	47	-2.119952206500675	0.27074
ADAM10	78	37	2.23525670440811	0.71478
ADAM11	78	58	1.67746850165455	0.70729
ADAM12	78	48	2.0324292830925543	0.72329
ADAM15	78	30	-6.678700869891265	0.06416
ADAM17	78	41	-1.8657714416549296	0.30744
ADAM18	78	51	-3.2506326125176086	0.16301
ADAM19	78	48	-2.181920172004045	0.26387
ADAM2	78	54	-1.62931591817497	0.30572
ADAM20	78	25	-4.128676255566267	0.19445
ADAM22	78	37	-15.559377997427	8e-05
ADAM23	78	52	-8.364881970710632	0.00566
ADAM28	78	21	0.765122733587899	0.56035
ADAM29	78	52	0.6307030276304023	0.57326
ADAM30	78	48	4.828119723815893	0.9195
ADAM3A	78	54	-0.2528073975240499	0.46752
ADAM5P	78	43	-5.340894324010298	0.07155
ADAM7	78	44	-3.5743950296463436	0.15866
ADAM8	78	34	-5.944293639908814	0.07544
ADAM9	78	46	-1.922423975834673	0.28948
ADAMDEC1	78	48	-1.5903953336032495	0.32184
ADAMTS1	78	31	-8.005984047028198	0.03392
ADAMTS12	78	53	5.052811283218694	0.93783
ADAMTS13	78	33	2.157480880659263	0.70007
ADAMTS2	78	46	2.9198491664183774	0.79602
ADAMTS20	78	60	-0.18496646798213814	0.47547
ADAMTS3	78	43	-4.3316992182206935	0.11642
ADAMTS5	78	31	4.528933198586364	0.85414
ADAMTS6	78	47	-3.1867024984695393	0.18062
ADAMTS7	78	34	1.4696657030784661	0.64136
ADAMTS8	78	43	0.6717046526151995	0.57469
ADAMTS9	78	31	-1.5238928269925642	0.35825
ADAMTSL2	78	34	-1.3463999812833392	0.37067
ADAMTSL3	78	36	3.739758643905171	0.82679
ADAMTSL4	78	41	1.389514386047393	0.64718
ADAP1	78	28	2.3602926290756616	0.70325
ADAP2	78	39	2.222576740784098	0.72061
ADAR	78	36	9.244875884851119	0.98845
ADARB1	78	39	2.660166196516068	0.75782
ADARB2	78	37	-1.207507046391345	0.37445
ADAT1	78	64	-2.676106900229852	0.18254
ADCK2	78	29	-12.514180361766758	0.00374
ADCK3	78	25	1.783560953008762	0.64751
ADCK4	78	50	-1.348915290780984	0.34206
ADCY1	78	42	-8.429685991720927	0.01171
ADCY10	78	46	0.4333414640766587	0.5466
ADCY2	78	47	1.4785289873129774	0.66591
ADCY3	78	29	-5.945843516377305	0.08975
ADCY6	78	37	3.086599958241271	0.78418
ADCY7	78	32	-8.359067549222782	0.02714
ADCY8	78	41	1.2400056892193538	0.63207
ADCY9	78	36	6.472147049741168	0.94576
ADCYAP1	78	46	-2.2178772459136686	0.26125
ADCYAP1R1	78	35	1.8339942910647375	0.67748
ADD1	78	38	8.80154321300704	0.9872
ADD2	78	50	-7.215488023331127	0.01594
ADD3	78	43	-8.744618119314188	0.00897
ADH1A	78	46	0.5821203116973269	0.56394
ADH1B	78	43	4.303628690137123	0.88224
ADH1C	78	42	2.264918535906859	0.73193
ADH5	78	36	-3.1969769665542707	0.20743
ADH6	78	39	-1.7666776490216343	0.31925
ADH7	78	37	-2.8515087371617702	0.23
ADI1	78	30	-3.278321724848932	0.22415
ADIPOQ	78	34	2.2973509939670294	0.71334
ADIPOR1	78	28	-1.7860906419647653	0.34337
ADIPOR2	78	36	2.644686239530266	0.74785
ADK	78	41	-15.958260088715493	2e-05
ADM	78	61	-5.199786398496564	0.04455
ADM2	78	49	-4.3250038172646	0.1025
ADNP	78	38	-8.306745588399062	0.01716
ADNP2	78	37	-5.603434332174339	0.0774
ADO	78	39	0.5591723379286554	0.55834
ADORA1	78	44	0.8106934208358088	0.58653
ADORA2B	78	51	0.0757696190540726	0.50791
ADORA3	78	45	0.6093445876299267	0.57008
ADPGK	78	40	1.4496187565957337	0.65053
ADPRH	78	36	-15.151353843907286	0.00016
ADRA1A	78	43	2.106961881156095	0.7214
ADRA1B	78	50	-2.764617110851023	0.20399
ADRA1D	78	44	0.9272431191627885	0.59905
ADRA2A	78	43	0.8386473836908018	0.59328
ADRA2B	78	47	2.1993419511267582	0.73716
ADRA2C	78	26	3.142659961008848	0.75089
ADRB1	78	59	-2.8820278567355984	0.17443
ADRB2	78	45	-8.996382127382338	0.00629
ADRB3	78	40	-12.061389407357828	0.00114
ADRBK1	78	31	-4.643771387286228	0.13875
ADRBK2	78	42	-4.26216548277667	0.12152
ADRM1	78	59	-6.893925831499464	0.01332
ADSL	78	52	-0.07362519740156907	0.49001
ADSS	78	49	-3.0719343554975334	0.18221
AEBP1	78	48	-0.17387328779453873	0.47992
AEN	78	31	-18.8300684718475	7e-05
AES	78	33	1.9152353517417406	0.6795
AFAP1	78	56	-2.0668804925111286	0.25701
AFF1	78	31	-2.5550087783595274	0.27275
AFF2	78	42	0.24752727949079775	0.52467
AFF3	78	53	0.7848598855470401	0.59275
AFF4	78	44	-13.61170999059046	0.00017
AFG3L2	78	36	-22.401911429896924	1e-05
AFM	78	50	-8.758875824013176	0.00471
AFP	78	50	-8.742315012378516	0.00475
AFTPH	78	20	-1.1832491036298767	0.41254
AGA	78	48	3.7061968306898145	0.86015
AGAP1	78	49	-6.3752104912082626	0.03138
AGAP2	78	42	-0.6329916582246798	0.43006
AGBL2	78	26	-1.9909475911192756	0.33101
AGBL3	78	51	-0.653658955662701	0.42109
AGBL5	78	30	-6.1625776347233545	0.0793
AGER	78	35	-0.08811274457296701	0.49097
AGFG1	78	42	-4.6089534184898975	0.10356
AGFG2	78	34	-3.8922645723551694	0.17164
AGGF1	78	46	-2.4611643837075063	0.23967
AGK	78	38	-17.332490371885168	1e-05
AGL	78	47	-9.44598829665428	0.00323
AGMAT	78	38	-1.2553946109451752	0.36953
AGPAT1	78	34	3.913812925269535	0.83105
AGPAT2	78	44	-1.0643696094337654	0.3811
AGPAT3	78	24	-4.214532548397708	0.19285
AGPAT4	78	39	4.047590541494007	0.85451
AGPAT5	78	46	-20.42286528274092	1e-05
AGPS	78	40	-7.132094430898056	0.03093
AGR2	78	22	1.1153627308050973	0.58945
AGRN	78	32	-2.6885199440515977	0.26287
AGRP	78	46	-1.619210271559431	0.31959
AGT	78	43	-12.61803705731567	0.00045
AGTPBP1	78	33	-10.91915699556415	0.00576
AGTR1	78	30	1.062017469108386	0.59654
AGTR2	78	37	2.8964580565243376	0.76938
AGXT	78	47	-8.800467044854157	0.00606
AGXT2L1	78	53	-10.836616139455167	0.00059
AHCTF1	78	45	-11.722687922187179	0.00067
AHCY	78	35	-4.923412881017898	0.11314
AHCYL1	78	37	-10.466123353934558	0.00484
AHCYL2	78	29	-1.2899935146536334	0.38047
AHDC1	78	59	1.4127383455220042	0.67475
AHI1	78	31	-13.354865027822092	0.00195
AHNAK	78	30	-3.4931460404308288	0.20996
AHNAK2	78	22	4.362354641008612	0.80487
AHR	78	34	0.5660900841301792	0.55531
AHSA1	78	32	-4.854878321752015	0.12721
AHSG	78	47	-6.536630710477361	0.03103
AHSP	78	36	1.6391446774368472	0.66
AICDA	78	44	-2.5218688765948025	0.23902
AIDA	78	54	-3.0088517966450814	0.17411
AIF1	78	37	1.484354776110998	0.64629
AIFM1	78	36	-20.032771620065283	1e-05
AIM1	78	50	-2.477264450821565	0.22893
AIM1L	78	44	0.42058947869489005	0.5445
AIM2	78	37	-3.733836918095391	0.16852
AIMP1	78	50	-7.0528167509234585	0.01796
AIMP2	78	47	-17.01368053007213	1e-05
AIP	78	40	-0.43612231756672065	0.4532
AIPL1	78	38	3.3427224957736894	0.80808
AIRE	78	43	4.201179752613893	0.87687
AJAP1	78	54	-1.6654885239603627	0.30194
AK1	78	34	-6.714474492380231	0.0535
AK2	78	48	-10.61261839893106	0.00124
AK4	78	44	-16.625679047120077	3e-05
AK5	78	42	-2.535112071988821	0.24354
AKAP1	78	47	-5.33835793398082	0.06403
AKAP10	78	23	-10.804117734039833	0.02046
AKAP11	78	47	-7.670900661536124	0.01409
AKAP12	78	38	3.329041000367784	0.80731
AKAP13	78	25	2.6953347987813063	0.71557
AKAP17A	78	44	3.900353581997225	0.86151
AKAP3	78	43	-5.760984062697251	0.05728
AKAP4	78	36	-3.012046566966053	0.22089
AKAP5	78	58	-0.11142966413455684	0.48838
AKAP6	78	41	0.04976001216668992	0.50615
AKAP7	78	25	-26.324460240870042	1e-05
AKAP8	78	43	-15.726605974290143	2e-05
AKAP8L	78	17	2.7112013883341444	0.68567
AKAP9	78	38	5.898889377259029	0.93535
AKIP1	78	48	0.036776288800838525	0.50488
AKIRIN1	78	39	-7.385160738135511	0.02805
AKIRIN2-AS1	78	36	-1.8318021501946993	0.31881
AKR1A1	78	39	0.501629874480063	0.55264
AKR1B1	78	31	-1.6417825947457478	0.34793
AKR1B10	78	43	-7.244870375863259	0.0246
AKR1C1	78	45	-8.707578834459492	0.00765
AKR1C2	78	43	-8.368443896216538	0.01175
AKR1C3	78	37	-4.923073964987594	0.10417
AKR1C4	78	38	4.070436840986732	0.85395
AKR1D1	78	45	2.1359911433368763	0.72535
AKR7A2	78	17	-12.242026983881651	0.02477
AKR7A3	78	35	2.7510117749710554	0.75539
AKT1	78	42	-16.169688827271628	1e-05
AKT2	78	49	-2.0308231545587816	0.27506
AKT3	78	38	-6.6812832279806	0.0436
AKTIP	78	34	-6.8386277440873995	0.05025
ALAD	78	27	-7.414553166977583	0.05691
ALAS1	78	48	4.212043625171865	0.88997
ALAS2	78	40	6.966158400081132	0.96703
ALB	78	49	-1.9460248263468525	0.28322
ALCAM	78	37	-4.059787242462517	0.14938
ALDH18A1	78	33	-16.000012376229314	0.00016
ALDH1A1	78	27	-0.36566400000004506	0.4676
ALDH1A2	78	34	-0.5919201685191601	0.44179
ALDH1A3	78	29	1.91916611631439	0.67058
ALDH1B1	78	42	-0.011755586540347421	0.49566
ALDH1L1	78	36	1.9635219121909273	0.68965
ALDH2	78	30	3.828378309237857	0.81132
ALDH3A1	78	36	-3.5960800885172444	0.17902
ALDH3A2	78	42	6.786629871283472	0.96636
ALDH3B1	78	17	-8.589680218449688	0.0758
ALDH3B2	78	45	-7.821342898612541	0.01504
ALDH4A1	78	33	5.177659170515514	0.89275
ALDH5A1	78	30	0.2738609790142022	0.52477
ALDH6A1	78	24	-0.6153569253664062	0.44737
ALDH7A1	78	33	-11.076111245034186	0.00519
ALDH8A1	78	39	-4.563731160496092	0.11548
ALDH9A1	78	26	1.0215689974265831	0.58519
ALDOA	78	39	-12.25453117241823	0.00098
ALDOAP2	78	36	0.37401974315822456	0.53738
ALDOB	78	53	-2.704722211261523	0.20342
ALDOC	78	26	-29.97935793791929	1e-05
ALG12	78	37	0.14911507100010055	0.51283
ALG13	78	39	0.6155137002997675	0.56435
ALG3	78	40	-5.498436316581069	0.07373
ALG5	78	48	-10.861611442638837	0.001
ALG6	78	43	-2.299810351035298	0.26229
ALG8	78	34	-3.113297201206637	0.22382
ALK	78	38	-0.0377563316782303	0.49698
ALKBH1	78	37	-3.047082410670382	0.21577
ALKBH4	78	36	-24.867028999435217	1e-05
ALLC	78	32	0.5631814351228812	0.55326
ALMS1	78	54	-1.4086611783677891	0.32965
ALOX12	78	41	7.008331609220142	0.96871
ALOX12B	78	37	-7.801380524708979	0.02454
ALOX12P2	78	50	8.852873679221371	0.99539
ALOX15	78	39	2.9929942967298477	0.78368
ALOX15B	78	47	-1.9765620876309469	0.28461
ALOX5	78	41	2.1158303553206452	0.71701
ALOX5AP	78	46	3.713766317495214	0.85346
ALOXE3	78	35	-0.1289432999384439	0.48705
ALPI	78	29	-2.9669488611746857	0.2484
ALPK1	78	48	-0.9170667795860374	0.3944
ALPK3	78	52	-9.656973787848463	0.00174
ALPL	78	30	-3.60549332957193	0.20257
ALPP	78	42	5.157384015674761	0.91846
ALPPL2	78	43	-1.5472702947436623	0.3339
ALS2CL	78	26	6.37699473766868	0.91195
ALS2CR8	78	45	2.034176107996064	0.71542
ALX1	78	32	-9.180385626577557	0.01806
ALX3	78	44	-0.5212163758444966	0.44078
ALX4	78	53	3.431189941032048	0.85087
AMACR	78	32	-14.087704886283662	0.0009
AMBN	78	41	-5.510987678548988	0.06957
AMBP	78	51	-6.710263455374733	0.02186
AMBRA1	78	35	-5.541167321529562	0.08755
AMD1	78	40	-26.837839057869797	1e-05
AMDHD2	78	42	1.6737812219885861	0.67632
AMELX	78	52	-2.2557595069902745	0.24521
AMELY	78	36	2.635435321423089	0.74721
AMFR	78	35	-3.4610263643892556	0.19576
AMH	78	50	2.791020357058804	0.79572
AMHR2	78	39	2.074848713107558	0.70757
AMIGO2	78	43	0.7877765555641808	0.5874
AMMECR1	78	51	0.20875708802122475	0.524
AMN	78	29	-0.1077588146589321	0.48866
AMOT	78	44	2.263218531719931	0.73426
AMOTL2	78	29	-4.843487172069991	0.13558
AMPD1	78	45	3.745681524178661	0.85379
AMPD2	78	48	-5.346070758909769	0.06149
AMPD3	78	23	1.7463820448606326	0.64192
AMPH	78	42	-3.7008578670804937	0.15547
AMT	78	34	3.304347392029594	0.79173
AMZ2	78	42	-1.9733851025325686	0.29382
ANAPC1	78	39	-19.297713306808905	1e-05
ANAPC10	78	44	-21.015636576456977	1e-05
ANAPC13	78	32	-0.7446532549461667	0.42897
ANAPC2	78	36	2.475295484361954	0.73368
ANAPC5	78	28	-19.291566506814192	0.0001
ANG	78	31	-0.9840946631395667	0.40691
ANGEL1	78	44	3.395026377788435	0.82792
ANGEL2	78	36	-1.44157849248168	0.35536
ANGPT1	78	27	-1.1878162892415856	0.39633
ANGPT2	78	49	1.2677103996601424	0.64453
ANGPT4	78	47	1.819739175309845	0.70116
ANGPTL2	78	43	0.2495702088132324	0.52765
ANGPTL3	78	44	0.1573971124111339	0.51637
ANGPTL4	78	47	0.8748090066140394	0.59906
ANGPTL7	78	36	0.7525236736661933	0.57535
ANK1	78	29	-8.709547181439863	0.02817
ANK2	78	47	-9.686133101618664	0.00261
ANK3	78	22	-1.5936078734753354	0.37347
ANKFY1	78	41	-5.877754984485702	0.05696
ANKH	78	26	-5.034482076745972	0.14103
ANKHD1	78	38	-16.315505133394076	1e-05
ANKLE2	78	45	-2.1560159885572725	0.26882
ANKMY1	78	34	4.238012931062624	0.85025
ANKMY2	78	38	-8.61034990213994	0.01416
ANKRA2	78	31	2.0043450800701454	0.68169
ANKRD1	78	50	-0.8987578508601394	0.39238
ANKRD10	78	35	-18.23940473657789	1e-05
ANKRD11	78	51	3.648545970249983	0.86359
ANKRD12	78	43	-4.5048648441321735	0.1077
ANKRD17	78	30	-19.36453904189972	1e-05
ANKRD2	78	39	5.122056170985151	0.90882
ANKRD26	78	35	-3.308666676374793	0.20537
ANKRD27	78	46	-0.0639416005286849	0.49061
ANKRD28	78	37	-4.777212122011252	0.1109
ANKRD34C	78	47	2.302892342545497	0.74645
ANKRD36	78	44	2.6818232161114324	0.77162
ANKRD36B	78	38	2.368627476787163	0.73261
ANKRD36BP2	78	44	2.278077864335789	0.73546
ANKRD40	78	50	-19.078018623743358	1e-05
ANKRD46	78	30	3.5584840090716834	0.7938
ANKRD49	78	47	-12.540263379364905	0.00019
ANKRD5	78	44	2.878786628114413	0.78816
ANKRD53	78	53	0.041153821070766254	0.50203
ANKRD55	78	40	-1.1042394938243856	0.38315
ANKRD57	78	47	0.1922363312991677	0.52208
ANKRD6	78	38	-2.837972874332048	0.22989
ANKRD7	78	59	1.9947207660210955	0.74031
ANKS1A	78	27	0.28782958782459117	0.52607
ANKS1B	78	41	0.6641138962443355	0.57238
ANKZF1	78	27	4.0914367376227645	0.81461
ANO1	78	35	-2.917952570706289	0.23395
ANO10	78	28	0.7045833131589648	0.56374
ANO2	78	38	0.7756416619181195	0.58173
ANO3	78	54	-3.3486030425721283	0.14914
ANP32A	78	42	-22.55464046890307	1e-05
ANP32A-IT1	78	48	4.804929344454103	0.91839
ANP32B	78	40	-14.030003588130155	0.00019
ANP32C	78	50	-4.033310234353657	0.11317
ANP32E	78	39	-25.48738067687384	1e-05
ANPEP	78	49	-6.787686142586802	0.02367
ANTXR1	78	47	-3.3765407346028105	0.1668
ANXA1	78	38	-5.646190489062237	0.07283
ANXA10	78	32	1.4412123842578075	0.63372
ANXA11	78	40	-3.322235780708097	0.18772
ANXA13	78	30	-0.5975968061116578	0.44387
ANXA2	78	44	0.3004697126222654	0.53184
ANXA2P1	78	55	-3.909866662749815	0.11057
ANXA2P2	78	33	-8.935091069108736	0.01788
ANXA2P3	78	39	-1.4681442435297465	0.34757
ANXA3	78	34	-2.713321934068017	0.25284
ANXA4	78	40	0.2559273374719081	0.52765
ANXA5	78	34	4.336811434687339	0.85538
ANXA6	78	41	-9.602820299962895	0.00584
ANXA7	78	36	-18.37023214139616	1e-05
ANXA9	78	33	0.5523126131536265	0.55385
AOAH	78	44	-1.8829696070579016	0.29847
AOC2	78	42	-11.864520689819807	0.0009
AOC3	78	36	-2.015396750557539	0.30255
AOC4	78	24	2.424443324161273	0.69422
AOX1	78	41	-2.9556505549583303	0.21272
AP1AR	78	37	-19.24461065106489	1e-05
AP1B1	78	36	-5.742137515418387	0.07419
AP1G1	78	33	-7.841095582732169	0.03242
AP1G2	78	29	1.7450316466655431	0.65624
AP1M2	78	35	1.3437776714443999	0.63274
AP1S1	78	50	-10.253369344375638	0.00131
AP1S2	78	42	-10.131859554844953	0.00334
AP2A2	78	38	-3.175399199686076	0.20392
AP2B1	78	37	-12.994884297014515	0.0008
AP2M1	78	32	-10.266262407666977	0.00982
AP2S1	78	32	-6.776922665572979	0.05797
AP3B1	78	41	-4.449252141415897	0.11676
AP3B2	78	49	4.039441995964872	0.88164
AP3D1	78	47	-1.5401523724660022	0.32829
AP3M2	78	49	-8.096754218889979	0.00914
AP3S1	78	49	-8.926280015078273	0.00498
AP3S2	78	29	-10.181620793126104	0.01375
AP4E1	78	48	-0.6579535355419615	0.42286
AP4M1	78	37	4.427806488185907	0.86969
AP4S1	78	59	-0.6603067996163429	0.4132
APAF1	78	43	-8.743674985077396	0.00898
APBA1	78	32	-16.000112089110022	0.00028
APBA2	78	38	4.531711730502258	0.87903
APBA3	78	30	0.34510160688451846	0.53114
APBB1	78	25	-1.5494171386938536	0.37023
APBB1IP	78	35	-3.3841771416011226	0.20076
APBB2	78	52	1.0394744696311384	0.62285
APBB3	78	27	0.0537198152146789	0.50509
APC	78	44	-7.244147708389333	0.02298
APC2	78	38	-3.205102361831374	0.20174
APCS	78	39	2.365296232552363	0.73287
APEH	78	27	-7.232956192492586	0.06107
APEX1	78	34	-1.6308236718237332	0.3431
APEX2	78	53	-3.0597795167511093	0.1741
APH1A	78	37	-10.367907767280526	0.00512
APH1B	78	26	-2.1968811673960835	0.31547
API5	78	35	-5.112003443170698	0.10504
APIP	78	46	-6.340688839551264	0.03652
APITD1	78	53	-21.489693715111322	1e-05
APLNR	78	46	-3.4997752817604035	0.15905
APLP1	78	37	-2.1699083949495526	0.28566
APLP2	78	25	2.911940309508656	0.73084
APOA1	78	47	4.402151866790239	0.89746
APOA2	78	46	-3.3602291395076724	0.16887
APOA4	78	41	-4.21014523627394	0.12926
APOB	78	45	-1.3968485762255223	0.3454
APOBEC1	78	36	-2.27082023389741	0.28001
APOBEC2	78	49	-8.360935921468137	0.00743
APOBEC3A	78	48	-3.7714480472031546	0.13673
APOBEC3B	78	35	-23.512269307423804	1e-05
APOBEC3C	78	37	-3.3337155457536167	0.1949
APOBEC3F	78	25	2.451059236699796	0.69845
APOBEC3G	78	36	-2.2140399906609476	0.28536
APOBR	78	54	2.5647871740309784	0.7846
APOC1	78	43	0.37089973780522373	0.54162
APOC2	78	40	5.597886734935491	0.93105
APOC3	78	48	-0.7834277894188287	0.40911
APOC4	78	39	-0.8561087358734888	0.40925
APOD	78	40	5.751059618776411	0.93634
APOE	78	43	-3.587377935048595	0.15967
APOF	78	44	-0.7029535551969389	0.4206
